,gender,dob,status,verified,language,created_at,updated_at,customer_id
28157,Female,1970.0,1,1,,2020-01-19 21:11:35,2020-02-22 09:19:17,28157
28158,,,1,1,,2020-01-19 21:14:37,2020-01-19 21:15:10,28158
28159,,,1,1,,2020-01-19 21:14:53,2020-01-19 21:48:58,28159
28160,Female,1992.0,1,1,,2020-01-19 21:16:19,2020-01-20 20:11:07,28160
28161,,,1,1,,2020-01-19 21:16:31,2020-01-19 21:17:01,28161
28162,,,1,1,,2020-01-19 21:16:41,2020-01-19 21:16:58,28162
28163,,,1,1,,2020-01-19 21:18:52,2020-01-19 21:18:59,28163
28164,,,1,0,,2020-01-19 21:19:05,2020-01-19 21:19:07,28164
28165,,,1,1,,2020-01-19 21:19:41,2020-01-19 21:19:52,28165
28166,,,1,1,,2020-01-19 21:20:53,2020-01-19 21:21:10,28166
28167,,,1,1,,2020-01-19 21:22:03,2020-01-19 21:22:33,28167
28168,,,1,1,,2020-01-19 21:22:47,2020-01-19 21:24:53,28168
28169,,,1,1,,2020-01-19 21:23:35,2020-01-19 21:25:14,28169
28170,Male,2020.0,1,1,,2020-01-19 21:24:07,2020-03-07 23:13:44,28170
28171,,,1,0,,2020-01-19 21:27:55,2020-01-19 21:27:57,28171
28172,,,1,1,,2020-01-19 21:29:22,2020-01-21 17:14:04,28172
28173,,,1,0,,2020-01-19 21:29:59,2020-01-19 21:30:01,28173
28174,,,1,1,,2020-01-19 21:30:12,2020-01-19 21:30:36,28174
28175,,,1,1,,2020-01-19 21:30:42,2020-01-19 21:31:11,28175
28176,,,1,1,,2020-01-19 21:32:33,2020-01-19 21:32:46,28176
28177,Female,1970.0,1,1,,2020-01-19 21:33:54,2020-02-23 16:36:35,28177
28178,,,1,1,,2020-01-19 21:33:59,2020-01-19 21:36:19,28178
28179,,,1,1,,2020-01-19 21:34:14,2020-01-19 21:34:40,28179
28180,,,1,1,,2020-01-19 21:34:19,2020-01-19 21:35:05,28180
28181,,,1,1,,2020-01-19 21:34:20,2020-01-19 21:35:08,28181
28182,,,1,1,,2020-01-19 21:34:26,2020-01-19 21:36:08,28182
28183,,,1,1,,2020-01-19 21:34:39,2020-01-19 21:35:00,28183
28184,,,1,1,,2020-01-19 21:35:58,2020-01-19 21:36:19,28184
28185,,,1,1,,2020-01-19 21:36:27,2020-01-19 21:36:43,28185
28186,,,1,1,,2020-01-19 21:38:35,2020-01-19 21:38:56,28186
28187,,,1,1,,2020-01-19 21:38:37,2020-01-19 21:39:18,28187
28188,,,1,1,,2020-01-19 21:40:34,2020-01-19 21:41:32,28188
28189,,,1,1,,2020-01-19 21:45:11,2020-01-19 21:45:22,28189
28190,Male,1987.0,1,1,,2020-01-19 21:45:21,2020-02-23 21:45:58,28190
28191,,,1,1,,2020-01-19 21:46:24,2020-01-19 21:46:44,28191
28192,,,1,1,,2020-01-19 21:47:30,2020-02-04 12:31:05,28192
28193,,,1,1,,2020-01-19 21:49:22,2020-01-19 21:49:34,28193
28194,,,1,1,,2020-01-19 21:51:08,2020-01-19 21:51:43,28194
28195,,,1,1,,2020-01-19 21:51:10,2020-01-19 21:51:43,28195
28196,,,1,1,,2020-01-19 21:51:48,2020-01-19 21:52:06,28196
28197,,,1,0,,2020-01-19 21:52:53,2020-01-19 21:52:55,28197
28198,,,1,1,,2020-01-19 21:55:34,2020-01-19 21:55:56,28198
28199,,,1,1,,2020-01-19 21:55:48,2020-01-19 21:56:04,28199
28200,,,1,1,,2020-01-19 21:56:01,2020-01-19 21:56:10,28200
28201,,,1,1,,2020-01-19 21:58:03,2020-01-19 21:58:25,28201
28202,,,1,1,,2020-01-19 21:58:19,2020-01-19 21:58:29,28202
28203,,,1,1,,2020-01-19 21:58:43,2020-01-19 21:58:52,28203
28204,,,1,1,,2020-01-19 21:59:05,2020-01-19 22:00:46,28204
28205,,,1,1,,2020-01-19 21:59:39,2020-01-19 22:00:05,28205
28206,,,1,1,,2020-01-19 21:59:46,2020-01-19 21:59:56,28206
28207,,,1,0,,2020-01-19 22:02:53,2020-01-19 22:02:56,28207
28208,,,1,1,,2020-01-19 22:06:23,2020-01-19 22:06:35,28208
28209,,,1,1,,2020-01-19 22:08:48,2020-01-19 22:09:07,28209
28210,,,1,1,,2020-01-19 22:11:56,2020-01-19 22:12:29,28210
28211,,,1,1,,2020-01-19 22:12:16,2020-01-19 22:12:43,28211
28212,,,1,1,,2020-01-19 22:13:18,2020-02-09 19:26:17,28212
28213,,,1,1,,2020-01-19 22:15:23,2020-01-19 22:16:11,28213
28214,Male,1999.0,1,1,,2020-01-19 22:17:34,2020-03-11 09:01:22,28214
28215,,,1,1,,2020-01-19 22:20:19,2020-01-19 22:20:34,28215
28216,Male,1989.0,1,1,,2020-01-19 22:23:21,2020-01-19 22:25:01,28216
28217,,,1,1,,2020-01-19 22:24:27,2020-01-19 22:24:33,28217
28218,,,1,1,,2020-01-19 22:26:16,2020-01-19 22:27:12,28218
28219,,,1,1,,2020-01-19 22:28:09,2020-01-19 22:29:54,28219
28220,,,1,1,,2020-01-19 22:31:48,2020-01-19 22:32:26,28220
28221,,,1,0,,2020-01-19 22:31:56,2020-01-19 22:31:58,28221
28222,,,1,1,,2020-01-19 22:34:58,2020-01-19 22:35:39,28222
28223,,,1,0,,2020-01-19 22:35:25,2020-01-19 22:35:27,28223
28224,,,1,1,,2020-01-19 22:35:29,2020-01-19 22:35:53,28224
28225,Female,1996.0,1,1,,2020-01-19 22:43:55,2020-01-27 21:54:56,28225
28226,,,1,0,,2020-01-19 22:44:18,2020-01-19 22:44:21,28226
28227,,,1,1,,2020-01-19 22:48:21,2020-01-19 22:50:50,28227
28228,,,1,1,,2020-01-19 22:50:15,2020-01-19 22:52:04,28228
28229,,,1,1,,2020-01-19 22:55:45,2020-01-19 22:59:00,28229
28230,,,1,1,,2020-01-19 22:55:55,2020-02-08 16:11:51,28230
28231,,,1,1,,2020-01-19 22:56:56,2020-01-19 22:57:52,28231
28232,,,1,0,,2020-01-19 22:57:53,2020-01-19 22:57:55,28232
28233,,,1,1,,2020-01-19 22:59:55,2020-01-19 23:00:24,28233
28234,,,1,1,,2020-01-19 23:06:13,2020-01-19 23:06:31,28234
28235,Female,1980.0,1,1,,2020-01-19 23:21:46,2020-02-15 22:20:18,28235
28236,Female,1991.0,1,1,,2020-01-19 23:24:39,2020-03-27 12:46:38,28236
28237,,,1,0,,2020-01-19 23:30:25,2020-01-19 23:30:26,28237
28238,,,1,0,,2020-01-19 23:32:49,2020-01-19 23:32:52,28238
28239,,,1,1,,2020-01-19 23:33:38,2020-01-19 23:34:33,28239
28240,,,1,1,,2020-01-19 23:34:59,2020-01-19 23:35:07,28240
28241,,,1,1,,2020-01-19 23:36:18,2020-01-19 23:36:29,28241
28242,,,1,1,,2020-01-19 23:38:52,2020-01-19 23:40:20,28242
28243,,,1,0,,2020-01-19 23:40:55,2020-01-19 23:40:56,28243
28244,,,1,1,,2020-01-19 23:42:13,2020-01-19 23:44:21,28244
28245,,,1,1,,2020-01-19 23:46:03,2020-01-19 23:46:21,28245
28246,,,1,1,,2020-01-20 00:03:34,2020-01-20 00:04:51,28246
28247,,,1,1,,2020-01-20 00:04:54,2020-01-20 00:06:01,28247
28248,,,1,1,,2020-01-20 00:05:22,2020-01-20 00:05:30,28248
28249,,,1,1,,2020-01-20 00:10:18,2020-02-01 12:25:02,28249
28250,,,1,0,,2020-01-20 00:25:48,2020-01-20 00:25:51,28250
28251,Female,1995.0,1,1,,2020-01-20 00:25:48,2020-01-21 22:58:21,28251
28252,Female,1991.0,1,1,,2020-01-20 00:26:48,2020-01-20 00:36:17,28252
28253,,,1,0,,2020-01-20 00:27:59,2020-01-20 00:28:01,28253
28254,,,1,0,,2020-01-20 00:29:52,2020-01-20 00:29:54,28254
28255,,,1,1,,2020-01-20 00:30:22,2020-01-20 00:32:44,28255
28256,,,1,1,,2020-01-20 00:32:36,2020-01-20 00:37:17,28256
28257,,,1,0,,2020-01-20 00:45:06,2020-01-20 00:45:08,28257
28258,,,1,1,,2020-01-20 00:45:34,2020-01-20 00:47:56,28258
28259,Female,1990.0,1,1,,2020-01-20 00:46:26,2020-01-20 00:49:34,28259
28260,,,1,0,,2020-01-20 00:47:38,2020-01-20 00:47:40,28260
28261,Male,1989.0,1,1,,2020-01-20 00:49:23,2020-03-03 01:11:31,28261
28262,Female,2020.0,1,1,,2020-01-20 00:52:44,2020-01-20 00:56:48,28262
28263,,,1,1,,2020-01-20 00:53:58,2020-01-20 01:02:29,28263
28264,Male,1988.0,1,1,,2020-01-20 00:55:15,2020-01-20 00:57:39,28264
28265,,,1,1,,2020-01-20 01:06:22,2020-01-20 01:07:08,28265
28266,,,1,1,,2020-01-20 01:11:41,2020-01-20 01:14:16,28266
28267,,,1,1,,2020-01-20 01:12:45,2020-01-20 01:14:19,28267
28268,,,1,1,,2020-01-20 01:41:28,2020-01-20 01:42:21,28268
28269,Male,1978.0,1,1,,2020-01-20 01:46:53,2020-01-28 03:07:42,28269
28270,Male,1988.0,1,1,,2020-01-20 01:55:37,2020-01-20 02:02:43,28270
28271,,,1,1,,2020-01-20 02:02:57,2020-01-20 02:07:27,28271
28272,Male,1998.0,1,1,,2020-01-20 02:13:52,2020-01-20 02:15:00,28272
28273,,,1,1,,2020-01-20 02:22:42,2020-01-20 02:23:12,28273
28274,,,1,1,,2020-01-20 02:26:04,2020-01-20 02:26:51,28274
28275,,,1,1,,2020-01-20 02:40:02,2020-01-20 02:40:18,28275
28276,,,1,1,,2020-01-20 02:52:47,2020-01-20 02:53:17,28276
28277,,,1,0,,2020-01-20 02:55:31,2020-01-20 02:55:33,28277
28278,,,1,1,,2020-01-20 03:02:11,2020-03-12 22:12:45,28278
28279,,,1,1,,2020-01-20 03:23:37,2020-01-20 03:24:43,28279
28280,,,1,1,,2020-01-20 04:09:38,2020-01-20 04:10:17,28280
28281,,,1,1,,2020-01-20 04:43:49,2020-01-20 04:43:58,28281
28282,Male,2020.0,1,1,,2020-01-20 06:45:08,2020-01-29 14:04:09,28282
28283,,,1,1,,2020-01-20 07:45:19,2020-01-20 07:46:46,28283
28284,,,1,1,,2020-01-20 08:17:16,2020-01-20 08:18:15,28284
28285,,,1,1,,2020-01-20 08:29:25,2020-01-20 08:29:48,28285
28286,,,1,1,,2020-01-20 09:25:59,2020-01-20 14:55:52,28286
28287,,,1,1,,2020-01-20 10:23:01,2020-01-20 10:25:15,28287
28288,Female,1996.0,1,1,,2020-01-20 10:54:01,2020-02-27 23:00:32,28288
28289,,,1,1,,2020-01-20 11:05:35,2020-01-20 11:07:25,28289
28290,,,1,1,,2020-01-20 11:05:50,2020-01-20 11:06:20,28290
28291,,,1,1,,2020-01-20 11:31:53,2020-01-20 11:32:17,28291
28292,,,1,1,,2020-01-20 11:41:59,2020-01-20 11:48:46,28292
28293,,,1,0,,2020-01-20 11:53:24,2020-01-20 11:53:26,28293
28294,Female,1997.0,1,1,,2020-01-20 12:06:44,2020-01-20 12:09:35,28294
28295,Male,1999.0,1,1,,2020-01-20 12:32:43,2020-02-10 15:32:52,28295
28296,,,1,1,,2020-01-20 12:56:50,2020-01-20 13:00:02,28296
28297,,,1,1,,2020-01-20 13:08:09,2020-01-20 13:08:35,28297
28298,,,1,1,,2020-01-20 13:18:48,2020-01-20 13:19:32,28298
28299,,,1,1,,2020-01-20 13:18:51,2020-01-20 13:20:15,28299
28300,,,1,1,,2020-01-20 13:20:06,2020-01-20 13:20:19,28300
28301,male,,1,1,,2020-01-20 13:32:34,2020-01-20 13:32:42,28301
28302,Male,1999.0,1,1,,2020-01-20 13:36:17,2020-01-20 13:37:17,28302
28303,,,1,1,,2020-01-20 13:43:20,2020-01-20 13:43:30,28303
28304,,,1,1,,2020-01-20 13:47:20,2020-01-20 13:47:29,28304
28305,,,1,1,,2020-01-20 13:50:04,2020-01-30 20:52:05,28305
28306,,,1,0,,2020-01-20 13:54:55,2020-01-20 13:54:58,28306
28307,,,1,1,,2020-01-20 14:18:46,2020-01-20 14:19:18,28307
28308,,,1,1,,2020-01-20 14:19:39,2020-01-20 14:20:42,28308
28309,,,1,1,,2020-01-20 14:28:29,2020-01-20 14:30:21,28309
28310,,,1,1,,2020-01-20 14:30:51,2020-01-20 14:47:22,28310
28311,Male,1992.0,1,1,,2020-01-20 14:34:22,2020-01-20 15:16:20,28311
28312,,,1,1,,2020-01-20 14:34:53,2020-01-20 14:35:34,28312
28313,,,1,1,,2020-01-20 14:37:11,2020-01-20 14:37:24,28313
28314,,,1,1,,2020-01-20 14:37:52,2020-01-20 14:41:37,28314
28315,,,1,1,,2020-01-20 14:45:59,2020-01-20 14:46:10,28315
28316,,,1,1,,2020-01-20 14:52:22,2020-01-20 14:52:46,28316
28317,,,1,1,,2020-01-20 14:53:19,2020-01-20 14:55:29,28317
28318,,,1,1,,2020-01-20 14:57:21,2020-01-20 15:00:12,28318
28319,,,1,1,,2020-01-20 15:02:30,2020-01-20 15:02:46,28319
28320,,,1,1,,2020-01-20 15:03:44,2020-01-20 15:03:59,28320
28321,,,1,1,,2020-01-20 15:05:59,2020-01-20 15:06:18,28321
28322,,,1,1,,2020-01-20 15:14:10,2020-01-20 15:14:39,28322
28323,,,1,1,,2020-01-20 15:15:12,2020-01-30 21:39:50,28323
28324,,,1,0,,2020-01-20 15:15:12,2020-01-20 15:15:14,28324
28325,,,1,1,,2020-01-20 15:25:25,2020-01-20 15:27:03,28325
28326,,,1,0,,2020-01-20 15:38:09,2020-01-20 15:38:11,28326
28327,,,1,1,,2020-01-20 15:38:40,2020-01-20 15:39:13,28327
28328,,,1,1,,2020-01-20 15:42:13,2020-01-20 15:43:31,28328
28329,,,1,1,,2020-01-20 15:43:04,2020-01-20 15:44:04,28329
28330,male,,1,1,,2020-01-20 15:46:50,2020-01-20 15:47:09,28330
28331,,,1,1,,2020-01-20 15:50:12,2020-01-20 15:51:18,28331
28332,Male,1994.0,1,1,,2020-01-20 15:51:57,2020-01-20 16:28:05,28332
28333,,,1,1,,2020-01-20 15:53:24,2020-01-20 15:53:36,28333
28334,,,1,1,,2020-01-20 15:57:46,2020-01-20 15:58:29,28334
28335,,,1,1,,2020-01-20 15:58:02,2020-01-20 15:58:18,28335
28336,,,1,1,,2020-01-20 15:59:17,2020-01-20 15:59:34,28336
28337,,,1,1,,2020-01-20 16:03:40,2020-01-20 16:07:12,28337
28338,,,1,1,,2020-01-20 16:05:14,2020-01-20 16:07:48,28338
28339,,,1,1,,2020-01-20 16:10:04,2020-01-20 16:11:40,28339
28340,,,1,1,,2020-01-20 16:11:09,2020-01-20 16:11:24,28340
28341,,,1,1,,2020-01-20 16:14:12,2020-01-20 16:17:49,28341
28342,,,1,1,,2020-01-20 16:22:02,2020-01-20 16:22:58,28342
28343,,,1,1,,2020-01-20 16:27:22,2020-01-29 01:32:32,28343
28344,,,1,1,,2020-01-20 16:48:49,2020-01-20 16:51:14,28344
28345,,,1,0,,2020-01-20 16:55:20,2020-01-20 16:55:22,28345
28346,,,1,1,,2020-01-20 17:00:22,2020-01-20 17:00:43,28346
28347,,,1,0,,2020-01-20 17:00:26,2020-01-20 17:00:28,28347
28348,,,1,0,,2020-01-20 17:02:27,2020-01-20 17:02:29,28348
28349,,,1,0,,2020-01-20 17:07:02,2020-01-20 17:07:04,28349
28350,,,1,1,,2020-01-20 17:41:24,2020-01-20 17:41:42,28350
28351,,,1,1,,2020-01-20 17:41:58,2020-01-20 17:43:02,28351
28352,,,1,1,,2020-01-20 17:51:40,2020-01-20 17:51:51,28352
28353,,,1,1,,2020-01-20 18:15:19,2020-01-20 18:15:45,28353
28354,,,1,1,,2020-01-20 18:15:35,2020-01-20 18:15:50,28354
28355,,,1,1,,2020-01-20 18:27:16,2020-01-20 18:27:37,28355
28356,Male,1999.0,1,1,,2020-01-20 18:28:18,2020-03-01 00:35:02,28356
28357,,,1,1,,2020-01-20 18:36:17,2020-01-20 18:36:41,28357
28358,Male,1991.0,1,1,,2020-01-20 18:37:11,2020-04-04 20:35:36,28358
28359,,,1,1,,2020-01-20 18:45:06,2020-01-20 18:45:23,28359
28360,,,1,1,,2020-01-20 18:55:35,2020-01-20 18:55:53,28360
28361,,,1,1,,2020-01-20 19:00:31,2020-01-20 19:00:44,28361
28362,,,1,1,,2020-01-20 19:03:45,2020-01-20 19:03:58,28362
28363,,,1,1,,2020-01-20 19:04:21,2020-02-02 16:29:48,28363
28364,,,1,1,,2020-01-20 19:05:37,2020-01-20 19:06:45,28364
28365,,,1,1,,2020-01-20 19:05:52,2020-01-20 19:06:24,28365
28366,,,1,1,,2020-01-20 19:07:35,2020-01-20 19:09:15,28366
28367,,,1,1,,2020-01-20 19:16:44,2020-01-20 19:17:31,28367
28368,Male,2003.0,1,1,,2020-01-20 19:21:25,2020-01-20 19:22:49,28368
28369,,,1,1,,2020-01-20 19:21:45,2020-01-20 19:21:53,28369
28370,,,1,1,,2020-01-20 19:28:32,2020-01-20 19:31:09,28370
28371,Female,1994.0,1,1,,2020-01-20 19:35:51,2020-02-19 21:59:01,28371
28372,,,1,1,,2020-01-20 19:43:00,2020-01-20 19:44:29,28372
28373,,,1,1,,2020-01-20 19:59:16,2020-01-20 20:00:15,28373
28374,,,1,1,,2020-01-20 20:06:28,2020-01-20 20:06:54,28374
28375,,,1,1,,2020-01-20 20:15:18,2020-01-20 20:15:31,28375
28376,Female,1970.0,1,1,,2020-01-20 20:17:13,2020-01-20 20:55:16,28376
28377,,,1,1,,2020-01-20 20:22:32,2020-01-20 20:22:43,28377
28378,,,1,1,,2020-01-20 20:23:29,2020-01-20 20:24:22,28378
28379,,,1,1,,2020-01-20 20:23:40,2020-01-20 20:23:49,28379
28380,Female,1970.0,1,1,,2020-01-20 20:31:48,2020-01-23 15:40:32,28380
28381,,,1,1,,2020-01-20 20:31:58,2020-01-20 20:32:37,28381
28382,,,1,1,,2020-01-20 20:36:36,2020-01-20 20:37:01,28382
28383,,,1,1,,2020-01-20 20:41:51,2020-01-20 20:44:00,28383
28384,,,1,1,,2020-01-20 20:44:19,2020-01-20 20:44:34,28384
28385,,,1,1,,2020-01-20 20:46:08,2020-01-20 20:47:54,28385
28386,,,1,1,,2020-01-20 20:47:50,2020-01-20 20:49:52,28386
28387,,,1,0,,2020-01-20 20:53:57,2020-01-20 20:54:00,28387
28388,,,1,1,,2020-01-20 21:02:08,2020-01-20 21:03:26,28388
28389,,,1,1,,2020-01-20 21:04:04,2020-01-20 21:04:24,28389
28390,,,1,1,,2020-01-20 21:12:43,2020-01-21 15:31:30,28390
28391,,,1,1,,2020-01-20 21:16:09,2020-01-20 21:16:30,28391
28392,,,1,1,,2020-01-20 21:25:55,2020-01-20 21:26:18,28392
28393,,,1,0,,2020-01-20 21:30:06,2020-01-20 21:30:08,28393
28394,,,1,1,,2020-01-20 21:42:04,2020-01-20 21:42:48,28394
28395,,,1,1,,2020-01-20 21:42:23,2020-01-20 21:42:41,28395
28396,,,1,1,,2020-01-20 21:42:55,2020-01-20 21:43:07,28396
28397,,,1,1,,2020-01-20 21:43:41,2020-01-20 21:43:58,28397
28398,,,1,1,,2020-01-20 21:44:43,2020-01-20 21:44:58,28398
28399,,,1,1,,2020-01-20 21:46:14,2020-01-20 21:46:35,28399
28400,,,1,1,,2020-01-20 21:46:21,2020-01-20 21:46:31,28400
28401,,,1,0,,2020-01-20 21:49:01,2020-01-20 21:49:03,28401
28402,Male,1970.0,1,1,,2020-01-20 21:51:45,2020-01-20 22:13:05,28402
28403,,,1,1,,2020-01-20 21:56:14,2020-01-20 21:58:25,28403
28404,,,1,1,,2020-01-20 21:59:06,2020-01-20 21:59:28,28404
28405,,,1,1,,2020-01-20 22:00:48,2020-01-20 22:01:08,28405
28406,,,1,1,,2020-01-20 22:03:17,2020-01-20 22:03:27,28406
28407,,,1,0,,2020-01-20 22:07:57,2020-01-20 22:07:59,28407
28408,,,1,0,,2020-01-20 22:08:40,2020-01-20 22:08:42,28408
28409,,,1,0,,2020-01-20 22:28:30,2020-01-20 22:28:32,28409
28410,,,1,0,,2020-01-20 22:29:24,2020-01-20 22:29:26,28410
28411,Female,2000.0,1,1,,2020-01-20 22:29:24,2020-01-20 22:30:56,28411
28412,,,1,1,,2020-01-20 22:41:02,2020-01-20 22:41:15,28412
28413,,,1,0,,2020-01-20 22:48:35,2020-01-20 22:48:37,28413
28414,,,1,1,,2020-01-20 23:00:23,2020-01-20 23:00:43,28414
28415,,,1,0,,2020-01-20 23:04:15,2020-01-20 23:04:17,28415
28416,,,1,1,,2020-01-20 23:07:48,2020-02-12 15:27:13,28416
28417,,,1,1,,2020-01-20 23:18:20,2020-01-20 23:19:54,28417
28418,,,1,1,,2020-01-20 23:19:29,2020-01-20 23:19:42,28418
28419,,,1,1,,2020-01-20 23:21:50,2020-01-20 23:22:38,28419
28420,,,1,1,,2020-01-20 23:29:33,2020-01-20 23:30:03,28420
28421,,,1,1,,2020-01-20 23:29:40,2020-01-20 23:30:25,28421
28422,,,1,1,,2020-01-20 23:30:21,2020-01-20 23:30:41,28422
28423,,,1,1,,2020-01-20 23:34:48,2020-01-20 23:34:56,28423
28424,,,1,1,,2020-01-20 23:34:52,2020-01-20 23:39:14,28424
28425,,,1,1,,2020-01-20 23:39:41,2020-01-20 23:40:04,28425
28426,,,1,1,,2020-01-20 23:53:04,2020-01-20 23:53:18,28426
28427,,,1,0,,2020-01-20 23:56:49,2020-01-20 23:56:51,28427
28428,,,1,1,,2020-01-21 00:01:17,2020-01-21 00:03:05,28428
28429,male,,1,1,,2020-01-21 00:09:54,2020-01-21 00:10:14,28429
28430,,,1,1,,2020-01-21 00:11:54,2020-01-21 00:12:02,28430
28431,,,1,1,,2020-01-21 00:28:38,2020-01-21 00:29:13,28431
28432,,,1,1,,2020-01-21 00:40:21,2020-01-21 00:41:15,28432
28433,,,1,1,,2020-01-21 00:41:17,2020-01-21 00:42:34,28433
28434,,,1,1,,2020-01-21 00:41:53,2020-01-21 00:42:54,28434
28435,Male,1987.0,1,1,,2020-01-21 00:44:21,2020-01-21 00:45:00,28435
28436,,,1,1,,2020-01-21 00:46:05,2020-01-21 00:46:26,28436
28437,,,1,1,,2020-01-21 00:46:17,2020-01-21 00:46:41,28437
28438,,,1,1,,2020-01-21 01:26:18,2020-01-21 01:26:33,28438
28439,,,1,1,,2020-01-21 01:26:46,2020-01-21 01:31:38,28439
28440,,,1,1,,2020-01-21 01:30:32,2020-01-21 01:30:53,28440
28441,,,1,1,,2020-01-21 01:34:43,2020-01-21 01:39:19,28441
28442,,,1,1,,2020-01-21 01:34:59,2020-01-21 01:36:31,28442
28443,,,1,1,,2020-01-21 01:43:07,2020-01-21 01:43:19,28443
28444,,,1,1,,2020-01-21 01:44:33,2020-01-21 01:45:34,28444
28445,,,1,1,,2020-01-21 01:54:16,2020-01-21 01:55:15,28445
28446,,,1,1,,2020-01-21 01:56:53,2020-01-21 01:57:29,28446
28447,,,1,1,,2020-01-21 02:00:14,2020-01-21 02:00:58,28447
28448,,,1,1,,2020-01-21 02:03:59,2020-01-21 02:07:07,28448
28449,,,1,1,,2020-01-21 02:11:02,2020-01-21 02:11:22,28449
28450,Female,2001.0,1,1,,2020-01-21 02:30:18,2020-01-21 02:33:13,28450
28451,,,1,1,,2020-01-21 04:11:44,2020-01-21 04:11:52,28451
28452,,,1,1,,2020-01-21 04:31:04,2020-01-21 04:32:44,28452
28453,Male,1991.0,1,1,,2020-01-21 10:11:51,2020-01-21 10:13:24,28453
28454,,,1,0,,2020-01-21 11:02:09,2020-01-21 11:02:10,28454
28455,,,1,1,,2020-01-21 11:29:32,2020-01-21 11:30:59,28455
28456,,,1,0,,2020-01-21 11:53:16,2020-01-21 11:53:19,28456
28457,,,1,1,,2020-01-21 12:36:57,2020-01-21 12:52:52,28457
28458,,,1,1,,2020-01-21 12:42:05,2020-01-21 12:42:45,28458
28459,,,1,1,,2020-01-21 12:44:38,2020-01-21 12:47:10,28459
28460,,,1,1,,2020-01-21 12:44:50,2020-01-21 12:45:44,28460
28461,,,1,1,,2020-01-21 13:04:09,2020-01-21 13:05:37,28461
28462,,,1,1,,2020-01-21 13:07:39,2020-01-21 13:13:28,28462
28463,,,1,1,,2020-01-21 13:12:23,2020-01-21 13:12:58,28463
28464,,,1,1,,2020-01-21 13:24:04,2020-01-21 13:25:42,28464
28465,,,1,1,,2020-01-21 13:33:32,2020-01-21 13:34:05,28465
28466,,,1,1,,2020-01-21 13:34:29,2020-01-21 13:34:46,28466
28467,,,1,1,,2020-01-21 13:42:11,2020-01-21 13:42:27,28467
28468,,,1,0,,2020-01-21 13:45:42,2020-01-21 13:45:44,28468
28469,,,1,1,,2020-01-21 13:49:55,2020-01-21 13:50:08,28469
28470,,,0,1,,2020-01-21 13:59:11,2020-01-21 15:38:49,28470
28471,,,1,1,,2020-01-21 14:00:46,2020-01-21 14:01:05,28471
28472,,,1,1,,2020-01-21 14:00:55,2020-01-21 14:01:16,28472
28473,,,1,1,,2020-01-21 14:12:22,2020-01-21 14:15:20,28473
28474,,,1,1,,2020-01-21 14:36:03,2020-01-21 14:36:31,28474
28475,,,1,1,,2020-01-21 14:36:42,2020-01-21 14:37:41,28475
28476,,,1,1,,2020-01-21 14:46:19,2020-01-21 14:46:58,28476
28477,,,1,1,,2020-01-21 14:48:04,2020-01-21 14:53:52,28477
28478,,,1,0,,2020-01-21 14:49:35,2020-01-21 14:49:37,28478
28479,,,1,1,,2020-01-21 15:01:32,2020-01-21 15:01:44,28479
28480,,,1,1,,2020-01-21 15:25:31,2020-01-21 15:25:46,28480
28481,,,1,1,,2020-01-21 16:03:53,2020-01-21 16:06:01,28481
28482,,,1,1,,2020-01-21 16:25:02,2020-01-21 16:25:16,28482
28483,,,1,1,,2020-01-21 16:42:21,2020-01-21 16:42:55,28483
28484,,,1,1,,2020-01-21 16:42:54,2020-01-21 16:43:24,28484
28485,Female,1993.0,1,1,,2020-01-21 16:56:16,2020-01-21 16:57:04,28485
28486,Female,1996.0,1,1,,2020-01-21 16:56:40,2020-01-21 17:04:40,28486
28487,Female,1988.0,1,1,,2020-01-21 17:07:02,2020-03-21 22:27:30,28487
28488,,,1,1,,2020-01-21 17:27:29,2020-01-21 17:30:35,28488
28489,,,1,1,,2020-01-21 17:34:06,2020-01-21 17:35:47,28489
28490,,,1,1,,2020-01-21 17:36:06,2020-01-21 17:37:05,28490
28491,,,1,1,,2020-01-21 17:49:41,2020-01-21 17:50:01,28491
28492,,,1,1,,2020-01-21 17:54:41,2020-01-21 17:54:48,28492
28493,,,1,1,,2020-01-21 17:58:30,2020-01-21 18:01:55,28493
28494,,,1,1,,2020-01-21 17:58:52,2020-01-21 18:00:35,28494
28495,,,1,1,,2020-01-21 18:08:27,2020-01-21 18:08:42,28495
28496,,,1,1,,2020-01-21 18:19:03,2020-01-21 18:22:16,28496
28497,,,1,1,,2020-01-21 18:38:55,2020-01-21 18:39:22,28497
28498,,,1,1,,2020-01-21 18:43:36,2020-01-21 18:44:00,28498
28499,,,1,1,,2020-01-21 18:46:06,2020-01-21 18:47:21,28499
28500,,,1,1,,2020-01-21 18:53:16,2020-01-21 18:54:50,28500
28501,,,1,1,,2020-01-21 18:58:41,2020-01-21 19:17:17,28501
28502,,,1,0,,2020-01-21 19:02:24,2020-01-21 19:02:27,28502
28503,,,1,1,,2020-01-21 19:08:06,2020-01-21 19:08:33,28503
28504,,,1,1,,2020-01-21 19:18:23,2020-01-21 19:19:01,28504
28505,,,1,1,,2020-01-21 19:21:16,2020-01-21 19:26:29,28505
28506,,,1,1,,2020-01-21 19:22:08,2020-01-21 19:29:03,28506
28507,,,1,1,,2020-01-21 19:26:28,2020-01-21 19:27:40,28507
28508,,,1,1,,2020-01-21 19:29:02,2020-01-21 19:29:25,28508
